Date,THYAO_Close,THYAO_Volume,GARAN_Close,GARAN_Volume,AKBNK_Close,AKBNK_Volume,ISCTR_Close,ISCTR_Volume,YKBNK_Close,YKBNK_Volume,ASELS_Close,ASELS_Volume,EREGL_Close,EREGL_Volume,SISE_Close,SISE_Volume,PETKM_Close,PETKM_Volume,TUPRS_Close,TUPRS_Volume,SAHOL_Close,SAHOL_Volume,KCHOL_Close,KCHOL_Volume,BIMAS_Close,BIMAS_Volume,TTKOM_Close,TTKOM_Volume,ARCLK_Close,ARCLK_Volume,FROTO_Close,FROTO_Volume,VESTL_Close,VESTL_Volume,TCELL_Close,TCELL_Volume,HALKB_Close,HALKB_Volume,ENKAI_Close,ENKAI_Volume
2023-11-24,259.75,33551323.0,51.650001525878906,38209670.0,31.860000610351562,101221429.0,8.503999710083008,425303742.0,17.81999969482422,179260560.0,47.79999923706055,79159062.0,20.229999542236328,144518588,49.36000061035156,25946686.0,21.920000076293945,89071993.0,150.5,23683509.0,61.099998474121094,22681950.0,141.39999389648438,9257505.0,316.5,3950139.0,22.600000381469727,32145600.0,142.1999969482422,1798636.0,81.94999694824219,7653760,59.400001525878906,4513668.0,58.04999923706055,23318703.0,13.069999694824219,41572975.0,34.41999816894531,21510877.0
2023-11-27,260.5,40747337.0,54.75,53303684.0,34.29999923706055,138309694.0,8.991999626159668,817746702.0,19.010000228881836,245708398.0,49.400001525878906,66608998.0,20.639999389648438,125438764,50.0,28682651.0,22.260000228881836,99756102.0,156.0,25688361.0,62.54999923706055,33859333.0,142.39999389648438,13858906.0,320.5,3283159.0,22.84000015258789,34518833.0,142.89999389648438,2499687.0,82.25,9509420,59.900001525878906,3977946.0,58.650001525878906,30734062.0,13.350000381469727,64546035.0,34.599998474121094,19562928.0
2023-11-28,261.0,35398274.0,54.5,47035851.0,33.79999923706055,111758315.0,8.86400032043457,456072487.0,19.219999313354492,194660668.0,48.540000915527344,45802248.0,20.530000686645508,142423900,50.0,27252134.0,21.940000534057617,77189304.0,156.0,25674233.0,62.25,19849005.0,143.1999969482422,11697361.0,315.25,2824456.0,23.5,56581615.0,142.5,2900669.0,84.4000015258789,8978260,59.650001525878906,4056285.0,58.849998474121094,42345217.0,13.140000343322754,42668305.0,35.70000076293945,52751254.0
2023-11-29,255.0,34628011.0,54.25,23926508.0,33.91999816894531,97004716.0,8.776000022888184,336486840.0,19.34000015258789,161218072.0,48.0,44130651.0,20.610000610351562,175538680,50.650001525878906,53371539.0,21.440000534057617,63411845.0,154.89999389648438,25001562.0,62.349998474121094,22160136.0,143.1999969482422,11610583.0,312.0,2512772.0,23.059999465942383,50615934.0,139.89999389648438,2680928.0,84.19999694824219,8131940,58.54999923706055,4176439.0,57.25,37299270.0,13.020000457763672,34264303.0,35.31999969482422,28167885.0
2023-11-30,251.0,32022797.0,54.04999923706055,24673499.0,33.63999938964844,101146410.0,8.576000213623047,428759415.0,19.200000762939453,133908711.0,48.84000015258789,65551625.0,20.479999542236328,127065124,49.2599983215332,43030628.0,21.600000381469727,96936762.0,152.89999389648438,18842786.0,60.95000076293945,40439760.0,141.5,16640746.0,308.0,4013113.0,23.899999618530273,77138723.0,135.89999389648438,4057408.0,84.0999984741211,11288520,59.75,6396885.0,57.849998474121094,41129904.0,12.979999542236328,33228737.0,35.15999984741211,27039410.0
2023-12-01,260.75,46030936.0,56.45000076293945,38562941.0,34.86000061035156,103259731.0,8.824000358581543,421436975.0,19.81999969482422,204979466.0,48.5,31513859.0,20.299999237060547,119219186,48.91999816894531,31149117.0,21.700000762939453,76323299.0,153.3000030517578,23383507.0,62.0,30043292.0,142.0,14498080.0,305.5,2914514.0,24.18000030517578,37205514.0,136.60000610351562,2741540.0,83.3499984741211,10337380,58.5,2669265.0,58.5,25919495.0,12.949999809265137,44662934.0,34.900001525878906,20850205.0
2023-12-04,262.0,40460792.0,57.900001525878906,43128827.0,36.220001220703125,91585452.0,9.071999549865723,445754717.0,20.520000457763672,167794265.0,49.099998474121094,59969592.0,20.010000228881836,106430006,48.959999084472656,22479137.0,21.6200008392334,105291189.0,154.10000610351562,21285003.0,62.349998474121094,29050095.0,142.8000030517578,10306573.0,307.75,2888613.0,23.899999618530273,24372161.0,137.39999389648438,1924574.0,85.25,12835300,58.04999923706055,2737689.0,57.599998474121094,23707352.0,12.84000015258789,33455536.0,34.86000061035156,22292479.0
2023-12-05,259.0,32211363.0,58.45000076293945,37760496.0,36.560001373291016,90056364.0,8.960000038146973,331764582.0,20.280000686645508,107060144.0,49.58000183105469,48783953.0,20.0,147464274,48.400001525878906,19856551.0,21.059999465942383,67669367.0,154.8000030517578,15225645.0,61.95000076293945,19132662.0,145.0,18908397.0,308.75,1998515.0,24.68000030517578,62910650.0,136.5,1480939.0,82.94999694824219,8729580,57.20000076293945,2317878.0,57.900001525878906,42673310.0,12.819999694824219,47782690.0,33.84000015258789,23898415.0
2023-12-06,251.25,28987606.0,60.0,51921537.0,36.5,127874886.0,9.064000129699707,682257977.0,20.420000076293945,232663983.0,47.29999923706055,60273339.0,19.399999618530273,159026836,46.900001525878906,29169011.0,20.100000381469727,69818725.0,149.89999389648438,17887661.0,61.349998474121094,33914959.0,141.8000030517578,23157668.0,313.0,6794463.0,24.780000686645508,54464077.0,133.10000610351562,2854652.0,79.05000305175781,16220620,54.349998474121094,4389884.0,57.70000076293945,38016348.0,12.609999656677246,62733622.0,32.439998626708984,23668430.0
2023-12-07,259.75,34974072.0,59.400001525878906,34012271.0,35.880001068115234,89041192.0,8.97599983215332,341270587.0,19.889999389648438,209096642.0,46.81999969482422,45758455.0,19.950000762939453,100901528,47.97999954223633,22941616.0,20.479999542236328,72173141.0,155.0,29147717.0,62.70000076293945,23450663.0,142.60000610351562,17514675.0,323.5,5299039.0,26.34000015258789,85571203.0,135.10000610351562,3053391.0,81.0,10635700,54.599998474121094,3556677.0,58.0,48723072.0,12.579999923706055,34171726.0,32.91999816894531,23416603.0
2023-12-08,254.0,28379738.0,57.70000076293945,33694534.0,34.959999084472656,76565251.0,8.904000282287598,333259895.0,19.670000076293945,138141166.0,46.18000030517578,43106358.0,19.670000076293945,86046734,47.439998626708984,16226067.0,20.1200008392334,63187226.0,152.60000610351562,16584412.0,61.849998474121094,20999366.0,141.8000030517578,10803041.0,321.75,5811925.0,26.520000457763672,72031178.0,133.1999969482422,2316220.0,80.94999694824219,7689550,53.349998474121094,3015485.0,58.5,43975484.0,12.960000038146973,62345242.0,32.97999954223633,18419012.0
2023-12-11,246.3000030517578,33288289.0,56.45000076293945,27831613.0,34.900001525878906,89978519.0,8.776000022888184,336625277.0,19.59000015258789,160572027.0,46.18000030517578,44543430.0,19.25,106207704,46.65999984741211,29176245.0,19.110000610351562,105370262.0,148.8000030517578,17300208.0,60.45000076293945,26013400.0,139.1999969482422,10098743.0,316.25,5350263.0,25.600000381469727,62451499.0,126.0999984741211,4720364.0,79.4000015258789,13223610,51.54999923706055,3918504.0,58.0,50313412.0,12.739999771118164,57342800.0,33.0,31026181.0
2023-12-12,249.0,43530492.0,59.400001525878906,47770958.0,37.2400016784668,170723368.0,8.968000411987305,616857052.0,20.239999771118164,206687475.0,45.81999969482422,37644641.0,19.200000762939453,114449164,46.939998626708984,26636207.0,18.889999389648438,84680490.0,147.0,31788017.0,60.900001525878906,25096379.0,138.60000610351562,12586379.0,310.5,3283326.0,24.68000030517578,52472048.0,126.19999694824219,2968838.0,79.80000305175781,7819730,50.400001525878906,4312345.0,55.70000076293945,36755643.0,12.829999923706055,43697733.0,34.2599983215332,28302045.0
2023-12-13,241.3000030517578,24937896.0,58.900001525878906,53663940.0,36.779998779296875,161077643.0,8.928000450134277,553054167.0,20.299999237060547,272841845.0,45.36000061035156,39398580.0,18.8799991607666,102802542,45.959999084472656,24766769.0,18.389999389648438,84899879.0,144.10000610351562,27507598.0,61.0,23344518.0,136.6999969482422,12653973.0,302.0,3634221.0,23.200000762939453,43406685.0,122.5,2900937.0,75.0999984741211,15491900,48.36000061035156,4840952.0,52.20000076293945,36927540.0,12.220000267028809,42354545.0,33.959999084472656,33607064.0
2023-12-14,252.25,37366429.0,62.5,51302169.0,38.34000015258789,150445210.0,9.607999801635742,601545072.0,21.5,237128126.0,46.599998474121094,39382612.0,19.59000015258789,135926964,47.29999923706055,26563829.0,19.0,79409816.0,151.6999969482422,23827358.0,64.3499984741211,37516335.0,144.5,18319966.0,313.25,3869593.0,24.360000610351562,47284786.0,124.5,3704240.0,77.0999984741211,11038330,49.779998779296875,4353442.0,55.900001525878906,30278736.0,12.460000038146973,59643157.0,34.400001525878906,37193961.0
2023-12-15,253.25,34025732.0,62.04999923706055,44635855.0,39.099998474121094,111997233.0,9.751999855041504,649904377.0,21.639999389648438,207151964.0,49.599998474121094,82705139.0,20.950000762939453,253935792,48.47999954223633,32914494.0,19.579999923706055,79561647.0,151.1999969482422,17694777.0,66.9000015258789,44892952.0,148.0,20691779.0,320.5,4772274.0,25.15999984741211,49436781.0,128.3000030517578,3192870.0,80.1500015258789,13237800,51.400001525878906,7335552.0,56.599998474121094,22580614.0,12.859999656677246,66524272.0,35.79999923706055,42983436.0
2023-12-18,245.6999969482422,27823031.0,62.099998474121094,27233832.0,39.400001525878906,96768505.0,9.86400032043457,721619977.0,21.299999237060547,183426665.0,47.52000045776367,48425326.0,20.899999618530273,208294590,47.36000061035156,24923388.0,18.889999389648438,64902991.0,146.3000030517578,13274652.0,66.19999694824219,29249640.0,144.60000610351562,16837775.0,318.0,2348230.0,23.940000534057617,34702178.0,125.0999984741211,1940942.0,77.19999694824219,11701360,48.08000183105469,6285288.0,54.79999923706055,21797322.0,12.90999984741211,74554412.0,36.18000030517578,39408933.0
2023-12-19,245.3000030517578,35373848.0,60.599998474121094,25799684.0,38.880001068115234,99601214.0,9.527999877929688,474981700.0,20.639999389648438,219991714.0,48.400001525878906,49615614.0,21.6299991607666,328693046,47.41999816894531,30501018.0,18.479999542236328,96048594.0,147.3000030517578,20293598.0,63.54999923706055,33232311.0,143.5,12236121.0,305.25,4402261.0,24.079999923706055,38784997.0,124.0,2615560.0,76.9000015258789,9958730,46.52000045776367,8406369.0,54.5,28329675.0,12.539999961853027,36957723.0,36.31999969482422,33247533.0
2023-12-20,241.89999389648438,25632748.0,62.5,31614066.0,39.939998626708984,95516726.0,9.631999969482422,402124800.0,20.920000076293945,167787821.0,46.02000045776367,36916613.0,21.040000915527344,139698278,46.97999954223633,20447898.0,18.15999984741211,71635766.0,149.6999969482422,21757044.0,64.4000015258789,25379885.0,143.0,10088548.0,304.0,3178687.0,24.260000228881836,36812908.0,124.5,1941751.0,76.30000305175781,9980830,45.91999816894531,5135709.0,53.849998474121094,20507968.0,12.470000267028809,29056488.0,37.20000076293945,50633518.0
2023-12-21,245.0,40500387.0,62.25,39549879.0,39.099998474121094,129392092.0,9.607999801635742,472069520.0,20.799999237060547,213659386.0,47.619998931884766,45267266.0,21.559999465942383,150275996,47.65999984741211,26761768.0,18.610000610351562,63826087.0,152.5,22650699.0,65.69999694824219,27219068.0,144.5,11170056.0,309.25,2827689.0,25.459999084472656,41195170.0,129.89999389648438,3437791.0,77.05000305175781,10453010,47.939998626708984,6515492.0,55.95000076293945,28806291.0,12.489999771118164,29662409.0,36.86000061035156,31655062.0
2023-12-22,233.0,31862554.0,60.29999923706055,30220754.0,39.15999984741211,92069386.0,9.51200008392334,402620385.0,20.459999084472656,142199896.0,45.599998474121094,29274980.0,21.0,132863036,46.380001068115234,23949416.0,18.110000610351562,57038690.0,144.8000030517578,22843360.0,63.54999923706055,24942078.0,140.5,10365879.0,309.5,2883999.0,25.079999923706055,49584701.0,125.69999694824219,2918568.0,74.6500015258789,6544190,46.15999984741211,4015137.0,55.04999923706055,23696232.0,12.199999809265137,25724891.0,35.720001220703125,24714800.0
2023-12-25,226.1999969482422,16966698.0,57.70000076293945,15474017.0,38.040000915527344,51310128.0,9.04800033569336,225354187.0,20.059999465942383,85694274.0,44.18000030517578,39458445.0,20.309999465942383,70267560,45.459999084472656,17756621.0,17.3799991607666,39602033.0,139.0,25921321.0,60.650001525878906,14870463.0,137.0,6084344.0,301.0,1923215.0,24.3799991607666,22687602.0,125.0,1888646.0,72.80000305175781,8276620,44.0,3766464.0,53.0,12717219.0,11.65999984741211,19258969.0,33.939998626708984,16174358.0
2023-12-26,227.6999969482422,24860552.0,56.20000076293945,33919418.0,37.68000030517578,84349028.0,8.920000076293945,331725907.0,19.959999084472656,122818430.0,43.52000045776367,47958048.0,20.280000686645508,103430716,45.720001220703125,22818754.0,17.280000686645508,88177035.0,143.5,23588039.0,61.70000076293945,25488835.0,137.5,8821245.0,303.75,3302851.0,24.420000076293945,33600708.0,125.0999984741211,2480115.0,73.5999984741211,9835310,43.31999969482422,4933389.0,53.099998474121094,22456152.0,11.489999771118164,22689275.0,34.13999938964844,18867379.0
2023-12-27,222.1999969482422,25992461.0,55.75,24508620.0,35.880001068115234,117038330.0,8.935999870300293,356752955.0,19.15999984741211,190022703.0,43.02000045776367,42364922.0,20.559999465942383,146259336,46.84000015258789,43209777.0,17.049999237060547,73718159.0,146.1999969482422,21222616.0,60.75,35403791.0,136.0,9411433.0,306.0,2667404.0,23.540000915527344,37775378.0,124.0,2452111.0,73.25,9130550,43.34000015258789,4888888.0,53.70000076293945,29235298.0,11.649999618530273,35671774.0,33.70000076293945,25681902.0
2023-12-28,229.0,25168141.0,56.29999923706055,20041745.0,36.040000915527344,84474308.0,9.039999961853027,266284635.0,19.229999542236328,138752217.0,44.779998779296875,40091534.0,20.739999771118164,102530590,46.70000076293945,33496615.0,17.59000015258789,64463039.0,144.60000610351562,19442695.0,61.349998474121094,21722550.0,141.3000030517578,10027634.0,307.5,2731395.0,24.559999465942383,37175243.0,124.19999694824219,3307977.0,74.69999694824219,7041640,44.720001220703125,4245167.0,56.20000076293945,23631399.0,11.770000457763672,24733258.0,34.20000076293945,17351810.0
2023-12-29,228.60000610351562,17712965.0,58.349998474121094,22696671.0,36.52000045776367,86945109.0,9.343999862670898,308932912.0,19.540000915527344,132638201.0,44.97999954223633,36849927.0,20.5,85032972,45.81999969482422,41093346.0,18.209999084472656,72796870.0,143.0,17245152.0,60.45000076293945,29323192.0,141.8000030517578,9179187.0,300.75,3194999.0,24.360000610351562,29848241.0,128.5,3717213.0,73.94999694824219,7954430,46.2400016784668,4360817.0,56.099998474121094,22008729.0,11.979999542236328,30241376.0,34.0,15936124.0
2024-01-02,236.39999389648438,25232547.0,58.849998474121094,16881291.0,36.540000915527344,79522318.0,9.37600040435791,272335322.0,19.760000228881836,164641359.0,46.900001525878906,46539543.0,21.1299991607666,174869698,46.15999984741211,34768842.0,18.68000030517578,57003641.0,144.0,17310968.0,60.70000076293945,25123167.0,142.89999389648438,13934022.0,301.0,4059211.0,24.959999084472656,47303871.0,128.39999389648438,3550273.0,76.5,9619610,46.58000183105469,3514688.0,58.599998474121094,38895345.0,12.0,25135356.0,34.099998474121094,21211911.0
2024-01-03,230.10000610351562,19679997.0,56.5,20141213.0,35.34000015258789,72162968.0,8.97599983215332,306412422.0,19.389999389648438,153558031.0,46.599998474121094,39344694.0,20.65999984741211,91655718,44.540000915527344,38588785.0,18.149999618530273,77839070.0,140.5,22428898.0,58.95000076293945,23024624.0,138.6999969482422,10837888.0,292.25,3804445.0,24.959999084472656,52591846.0,126.0999984741211,5532770.0,74.0,11447590,44.900001525878906,3903662.0,57.70000076293945,22903817.0,11.59000015258789,31416091.0,32.84000015258789,22776235.0
2024-01-04,233.3000030517578,20462665.0,57.599998474121094,31275024.0,36.29999923706055,81318741.0,9.184000015258789,436700690.0,19.90999984741211,211488897.0,47.459999084472656,43861988.0,21.15999984741211,135478264,45.5,28826480.0,19.540000915527344,113775222.0,143.6999969482422,22304645.0,59.849998474121094,26476425.0,141.89999389648438,9338045.0,302.5,3533983.0,26.239999771118164,60513846.0,128.6999969482422,3535838.0,75.0,9067720,45.880001068115234,2873843.0,59.0,41573149.0,12.020000457763672,73456873.0,33.29999923706055,19859462.0
2024-01-05,239.1999969482422,31168225.0,57.400001525878906,22935879.0,36.779998779296875,71031470.0,9.272000312805176,379446272.0,20.0,153443326.0,47.439998626708984,33674790.0,21.309999465942383,111756182,45.79999923706055,18805864.0,19.43000030517578,74570262.0,143.8000030517578,10850101.0,60.0,25338549.0,142.10000610351562,6402993.0,307.25,3610519.0,26.65999984741211,40907167.0,128.0,2351138.0,74.55000305175781,12137830,47.279998779296875,3145703.0,61.25,33566147.0,12.149999618530273,33203936.0,33.279998779296875,13633972.0
2024-01-08,242.60000610351562,26271851.0,62.099998474121094,62599601.0,40.439998626708984,157542084.0,10.119999885559082,754291582.0,22.0,276603708.0,47.63999938964844,43664505.0,21.670000076293945,136151256,47.97999954223633,49015706.0,20.399999618530273,74221420.0,140.0,37177559.0,62.20000076293945,36708297.0,145.3000030517578,16354050.0,319.0,3908443.0,26.5,35351677.0,132.0,4133080.0,77.3499984741211,18656090,48.0,3579222.0,62.099998474121094,28262037.0,12.539999961853027,95730023.0,33.81999969482422,21147386.0
2024-01-09,242.89999389648438,46260123.0,62.599998474121094,60396241.0,39.84000015258789,154543709.0,10.055999755859375,783092900.0,22.420000076293945,339799419.0,46.939998626708984,52583306.0,21.450000762939453,136930602,47.20000076293945,27863061.0,19.649999618530273,61918346.0,138.10000610351562,18400739.0,62.20000076293945,37939376.0,144.0,13713564.0,319.5,4015615.0,26.700000762939453,63741788.0,128.3000030517578,3594523.0,75.44999694824219,14110540,46.81999969482422,4085056.0,62.5,27787702.0,13.789999961853027,34087744.0,33.68000030517578,22086679.0
2024-01-10,249.89999389648438,46352544.0,63.79999923706055,41187587.0,40.7400016784668,106339128.0,10.279999732971191,504477867.0,23.559999465942383,246652788.0,47.47999954223633,57482399.0,22.520000457763672,359701714,48.459999084472656,34002721.0,20.100000381469727,92350248.0,139.6999969482422,22985945.0,66.0,41865246.0,147.10000610351562,15329928.0,318.25,4353176.0,27.600000381469727,50082690.0,130.10000610351562,3799283.0,76.80000305175781,14633660,48.63999938964844,4046921.0,61.5,31292698.0,13.220000267028809,153555455.0,35.36000061035156,30866587.0
2024-01-11,246.6999969482422,29709135.0,65.5999984741211,48524495.0,41.119998931884766,140335176.0,10.288000106811523,603619352.0,23.299999237060547,189203331.0,46.880001068115234,31073331.0,21.950000762939453,267907790,47.79999923706055,28943011.0,20.040000915527344,65429027.0,139.60000610351562,19507753.0,68.3499984741211,42625477.0,153.1999969482422,29682455.0,328.25,4316547.0,26.780000686645508,44484752.0,129.5,3167311.0,77.80000305175781,11785200,48.380001068115234,2869687.0,60.849998474121094,21817667.0,13.020000457763672,63220182.0,35.2599983215332,23764702.0
2024-01-12,251.0,46279706.0,67.80000305175781,66351606.0,43.2599983215332,224445913.0,10.383999824523926,969731015.0,22.940000534057617,557271982.0,47.540000915527344,76692839.0,21.899999618530273,171596746,47.7400016784668,41400436.0,20.399999618530273,86447786.0,139.6999969482422,20433395.0,69.0,45799745.0,155.5,25628932.0,335.0,7287141.0,28.559999465942383,80190868.0,132.3000030517578,5533469.0,78.69999694824219,12366250,48.439998626708984,4927583.0,61.0,56749135.0,12.949999809265137,78272808.0,34.97999954223633,23906364.0
